date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,zscore_pct_change_mom,minmax_value,minmax_first_diff,minmax_pct_change_mom
2001-11-30,8.39,0.0600000000000005,0.7202881152461149,1.2464929952184183,0.597363281517884,0.4058630651570264,0.30808861411643484,0.43495934959349664,0.393265616648421
2001-12-03,8.38,-0.009999999999999787,-0.11918951132300348,1.2425543505875303,-0.09946810444339586,-0.07700639407502448,0.3075734157650696,0.406504065040651,0.36452090014647776
2001-12-04,8.47,0.08999999999999986,1.0739856801909253,1.278002152265523,0.8960053040727107,0.6093107170195289,0.3122102009273571,0.4471544715447159,0.40537664368474335
2001-12-05,8.25,-0.22000000000000064,-2.5974025974026094,1.191351970385985,-2.1899622623272355,-1.5024802540844726,0.30087583719732097,0.32113821138211407,0.27966392440800764
2001-12-06,8.12,-0.13000000000000078,-1.575757575757586,1.1401495901844394,-1.294036194662738,-0.9148276907338379,0.2941782586295723,0.3577235772357725,0.31464627007554874
2001-12-07,8.01,-0.10999999999999943,-1.3546798029556606,1.0968244992446707,-1.0949415129595024,-0.7876632479631853,0.28851107676455434,0.3658536585365861,0.3222162370442267
2001-12-10,8.2,0.1899999999999995,2.372034956304603,1.171658747231544,1.891478712588817,1.3559516424902924,0.29829984544049454,0.48780487804878075,0.4498234011283358
2001-12-11,8.31,0.11000000000000121,1.3414634146341697,1.2149838381713136,1.095099985775946,0.763164524315237,0.3039670273055126,0.45528455284552943,0.41453540075439355
2001-12-12,8.42,0.10999999999999943,1.3237063778579916,1.2583089291110823,1.0950999857759285,0.7529506359705059,0.30963420917053064,0.4552845528455287,0.41392737860836937
2001-12-13,8.33,-0.08999999999999986,-1.06888361045131,1.2228611274330896,-0.8958468312562845,-0.623272621509971,0.30499742400824315,0.37398373983739897,0.33200223999518913
2001-12-14,8.34,0.009999999999999787,0.12004801920768582,1.2267997720639776,0.0996265772598219,0.06060358305740815,0.3055126223596084,0.41463414634146384,0.3727126789075565
2001-12-17,8.17,-0.16999999999999993,-2.0383693045563533,1.15984281333888,-1.6922255580691734,-1.1809230198403522,0.29675425038639874,0.34146341463414687,0.2988058919952646
2001-12-18,8.33,0.16000000000000014,1.9583843329253448,1.2228611274330896,1.5928366900339903,1.1180188536934517,0.30499742400824315,0.4756097560975615,0.43565950977070245
2001-12-19,8.41,0.08000000000000007,0.9603841536614643,1.2543702844801943,0.7964579632211019,0.543966857996861,0.3091190108191654,0.44308943089430947,0.40148679174476615
2001-12-20,8.37,-0.040000000000000924,-0.47562425683711496,1.2386157059566416,-0.3981101269982402,-0.2820284784887797,0.3070582174137042,0.39430894308943104,0.3523161487785128
2001-12-21,8.32,-0.049999999999998934,-0.5973715651134914,1.2189224828022016,-0.4976574678498314,-0.35205780988458363,0.3044822256568779,0.39024390243902535,0.34814737554320735
2001-12-24,8.3,-0.019999999999999574,-0.24038461538461453,1.2110451935404256,-0.19901544529500476,-0.14671809633798397,0.30345182895414735,0.4024390243902446,0.3603710350429702
2001-12-26,8.26,-0.040000000000000924,-0.48192771084338837,1.195290615016873,-0.3981101269982402,-0.28565423971334375,0.30139103554868624,0.39430894308943104,0.3521003109852724
