date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,minmax_value,minmax_first_diff,minmax_pct_change_mom
2004-10-31,1.49,-0.01,-0.666666666666671,0.6958874736528418,-0.2160329478586866,0.7330827067669173,0.4766355140186915,
2004-11-30,1.34,0.07,5.51181102362206,0.5326539357638149,1.5140498598348793,0.7048872180451128,0.5514018691588785,
2004-12-31,1.16,-0.01,-0.8547008547008517,0.3367736902969824,-0.2160329478586866,0.6710526315789473,0.4766355140186915,
2005-01-31,0.85,-0.06,-6.593406593406604,-0.0005756213403399,-1.297334702667165,0.6127819548872181,0.4299065420560746,
2005-02-28,0.77,0.04,5.47945205479452,-0.0876335082144875,0.8652688069497921,0.5977443609022557,0.5233644859813084,
2005-03-31,0.7,0.0,0.0,-0.1638091592293668,0.0002274031030091,0.5845864661654135,0.4859813084112148,
2005-04-30,0.55,-0.0499999999999999,-8.333333333333325,-0.3270426971183937,-1.081074351705467,0.556390977443609,0.439252336448598,
2005-05-31,0.4,-0.0399999999999999,-9.090909090909085,-0.4902762350074207,-0.8648140007437726,0.5281954887218044,0.4485981308411214,
2005-06-30,0.28,-0.06,-17.647058823529406,-0.6208630653186422,-1.297334702667164,0.505639097744361,0.4299065420560746,
2005-07-31,0.26,0.02,8.333333333333348,-0.6426275370371792,0.4327481050264006,0.5018796992481203,0.5046728971962616,
2005-08-31,0.18,-0.01,-5.263157894736848,-0.729685423911327,-0.2160329478586866,0.4868421052631579,0.4766355140186915,
2005-09-30,0.16,0.0,0.0,-0.7514498956298639,0.0002274031030091,0.4830827067669173,0.4859813084112148,
2005-10-31,0.17,-0.0099999999999999,-5.5555555555555465,-0.7405676597705954,-0.216032947858686,0.4849624060150376,0.4766355140186915,
2005-11-30,0.07,-0.0099999999999999,-12.49999999999999,-0.84939001836328,-0.2160329478586863,0.4661654135338345,0.4766355140186915,
2005-12-31,-0.02,-0.01,100.0,-0.9473301410966962,-0.2160329478586864,0.4492481203007519,0.4766355140186915,
2006-01-31,-0.01,-0.03,-150.0,-0.9364479052374276,-0.6485536497820774,0.4511278195488722,0.4579439252336447,
2006-02-28,-0.14,0.0099999999999999,-6.666666666666654,-1.0779169714079178,0.2164877540647042,0.4266917293233082,0.4953271028037382,
2006-03-31,0.04,0.02,100.0,-0.8820367259410854,0.4327481050264002,0.4605263157894737,0.5046728971962616,
2006-04-30,0.2,0.02,11.111111111111116,-0.70792095219279,0.4327481050264006,0.4906015037593985,0.5046728971962616,
2006-05-31,0.08,-0.02,-20.000000000000007,-0.8385077825040116,-0.432293298820382,0.4680451127819549,0.4672897196261681,
2006-06-30,-0.01,-0.02,-200.0,-0.9364479052374276,-0.4322932988203819,0.4511278195488722,0.4672897196261681,
2006-07-31,0.02,0.0,0.0,-0.9038011976596224,0.0002274031030091,0.4567669172932331,0.4859813084112148,
2006-08-31,-0.05,0.02,-28.57142857142857,-0.9799768486745016,0.4327481050264003,0.443609022556391,0.5046728971962616,
2006-09-30,-0.07,-0.02,40.000000000000014,-1.0017413203930383,-0.432293298820382,0.4398496240601504,0.4672897196261681,
2006-10-31,-0.1,0.0,0.0,-1.034388027970844,0.0002274031030091,0.4342105263157894,0.4859813084112148,
2006-11-30,-0.16,0.01,-5.882352941176472,-1.0996814431264543,0.2164877540647048,0.4229323308270676,0.4953271028037382,
2006-12-31,-0.11,0.0099999999999999,-8.333333333333325,-1.0452702638301123,0.2164877540647045,0.4323308270676692,0.4953271028037382,
2007-01-31,-0.11,-0.0099999999999999,9.999999999999986,-1.0452702638301123,-0.2160329478586863,0.4323308270676692,0.4766355140186915,
2007-02-28,-0.09,0.0,0.0,-1.023505792111575,0.0002274031030091,0.4360902255639098,0.4859813084112148,
2007-03-31,0.07,0.01,16.666666666666675,-0.84939001836328,0.2164877540647048,0.4661654135338345,0.4953271028037382,
2007-04-30,0.03,-0.01,-25.0,-0.8929189618003538,-0.2160329478586864,0.4586466165413533,0.4766355140186915,
2007-05-31,-0.02,-0.01,100.0,-0.9473301410966962,-0.2160329478586864,0.4492481203007519,0.4766355140186915,
2007-06-30,0.16,0.0,0.0,-0.7514498956298639,0.0002274031030091,0.4830827067669173,0.4859813084112148,
2007-07-31,0.22,-0.01,-4.34782608695653,-0.686156480474253,-0.2160329478586866,0.4943609022556391,0.4766355140186915,
2007-08-31,0.39,-0.0399999999999999,-9.302325581395344,-0.5011584708666892,-0.8648140007437726,0.5263157894736842,0.4485981308411214,
2007-09-30,0.62,-0.01,-1.5873015873015928,-0.2508670461035145,-0.2160329478586866,0.5695488721804511,0.4766355140186915,
2007-10-31,0.54,-0.0399999999999999,-6.896551724137923,-0.3379249329776622,-0.8648140007437713,0.5545112781954887,0.4485981308411214,
2007-11-30,0.93,0.05,5.681818181818188,0.0864822655338078,1.0815291579114878,0.6278195488721805,0.5327102803738317,
2007-12-31,0.99,0.0,0.0,0.1517756806894186,0.0002274031030091,0.6390977443609023,0.4859813084112148,
2008-01-31,1.5,0.02,1.3513513513513598,0.7067697095121103,0.4327481050264006,0.7349624060150376,0.5046728971962616,
2008-02-29,1.88,0.0399999999999998,2.1739130434782483,1.1202946721643117,0.8652688069497874,0.806390977443609,0.5233644859813081,
2008-03-31,1.83,0.03,1.6666666666666607,1.0658834928679697,0.6490084559880964,0.7969924812030075,0.514018691588785,
2008-04-30,1.48,-0.02,-1.3333333333333308,0.6850052377935733,-0.4322932988203823,0.731203007518797,0.4672897196261681,
2008-05-31,1.4,-0.01,-0.7092198581560294,0.5979473509194255,-0.2160329478586866,0.7161654135338346,0.4766355140186915,
