combination,K,regime,variable,coefficient,t_statistic,p_value,n_observations,n_effective,avg_weight,r_squared,rmse
all_4vars,4,1,fed_reserve_discount_rate,0.01505244293112683,0.5310119666292408,0.5970658556597837,356,87.08113649633837,0.24460993397847858,0.34739133231097374,0.03159788139136804
all_4vars,4,1,fedfunds,0.016649776780805172,0.4694199235850867,0.640206295493988,356,87.08113649633837,0.24460993397847858,0.34739133231097374,0.03159788139136804
all_4vars,4,1,m2_real_money_supply,0.03845205446521957,0.7959269135937894,0.4287246418295978,356,87.08113649633837,0.24460993397847858,0.34739133231097374,0.03159788139136804
all_4vars,4,2,export_price_index,0.08433900027295843,2.5503081501047156,0.012456567623833736,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,import_price_index,-0.026232054112040087,-0.6595129766633623,0.5112540033993609,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,retail_sales,-0.032637631336573394,-0.45068666565477217,0.6533015453518953,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,tot_business_inventories,-0.044212862949373155,-0.6878358215978709,0.4933287852513004,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,unemployment,0.009465751379210609,0.58295382976945,0.5613852527909362,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,cpi,0.4690264573735122,1.4840427215035048,0.14129869264240424,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,PCE_price_index,-0.38435967587173026,-1.243510594929828,0.21691584029877964,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,PPI_inflation,-0.10327226489478177,-1.4195795548223615,0.1591917349961971,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,vix,-0.03329104504059818,-4.7648432589282415,7.231080196845596e-06,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,nat_fin_condition_indx,0.01330905442275948,1.921434957862338,0.057848046479362925,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,10y_2y_spread,-0.0024824701084280912,-0.2311739400625317,0.8177055048181263,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,10y_treasury_const_maturity_rate,-0.021347791862701342,-1.447964255541374,0.15110899016224555,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,fed_reserve_discount_rate,0.008435257181062151,0.30967521938059417,0.7575252998125175,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,fedfunds,0.007128539199938534,0.21350136246266121,0.8314198377849118,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
all_4vars,4,2,m2_real_money_supply,0.028737095846843363,0.5789507079879294,0.5640716133751411,356,105.81356801464257,0.29722912363663645,0.2891223391864972,0.03356553811036018
