combination,K,regime,avg_weight,r_squared,10y_2y_spread,10y_treasury_const_maturity_rate,PCE_price_index,PPI_inflation,cpi,export_price_index,fed_reserve_discount_rate,fedfunds,import_price_index,m2_real_money_supply,nat_fin_condition_indx,retail_sales,tot_business_inventories,unemployment,vix
2vars_inflation_market_volatility,6,2,0.1638406420381375,0.3740759027601066,0.004979686985578,-0.0224260840590351,-0.4046538526408315,-0.1319039791931331,0.4785530440013655,0.0961638894899601,0.0174473279145812,0.0087852903948738,-0.0208395765591935,0.0297852839304933,0.0162330499073055,-0.0270476071593833,-0.02247711676574,0.0141136526886974,-0.039485059354484
2vars_inflation_market_volatility,6,3,0.1442847213244946,0.4051000309883932,0.0053921252220723,-0.0356547013502132,-0.5058048834917744,-0.1182167968138819,0.5977327616100124,0.0869188921030205,0.0104149090210287,0.0233888353199209,-0.0169959648028079,0.0467116112252777,0.0137723022757195,-0.0504495314265567,-0.0478589763935699,0.0112482830777005,-0.0381905147353997
2vars_inflation_market_volatility,6,4,0.2214610599559259,0.3387280587697937,0.0040200625633487,-0.0174658508005898,-0.5035200632410018,-0.0764725547789653,0.5653457704610793,0.0690204329981486,-6.620065886531399e-05,0.0224899229055424,-0.025772705848945,0.0251567708418719,0.0118538372765284,-0.0287620372372482,-0.0239073488015297,0.0144214857940375,-0.0348507041946353
2vars_inflation_market_volatility,6,5,0.1627761526228102,0.315112126742523,0.0045595795095621,-0.0276674851557998,-0.4315625251551926,-0.1003883584983516,0.5063500839662365,0.0851143364920904,0.004313862477178,0.0212668184669599,-0.0320621851919717,0.0222989010310111,0.0136885408323619,-0.0254440688369182,-0.0339097405512481,0.0128255109288032,-0.0364275515239064
2vars_inflation_monetary_policy,2,0,0.5973404549899555,0.3271010847748568,0.0012323024899849,-0.0245621722225921,-0.3936751953086845,-0.0892085520717561,0.4561744702375939,0.0820109224398006,0.0036985817500034,0.0176479278941946,-0.0310862628270534,0.0205177432903618,0.0140536561152395,-0.0182586516824003,-0.0353226346176161,0.0125269747134354,-0.0354891001929774
2vars_inflation_monetary_policy,2,1,0.4026595450100446,0.3758099895511539,0.0099941996961403,-0.025857380057039,-0.4883839449789576,-0.1151661404559434,0.5790942863392472,0.0769804451489357,0.0118370111560902,0.0209283320284155,-0.0137022770415226,0.0476071088111163,0.0138807863913653,-0.0542020634662201,-0.0310825580216996,0.010411403190167,-0.0379067763010733
2vars_inflation_monetary_policy,3,0,0.3165336047217968,0.3677675394127752,0.0098318627877884,-0.0257292106170521,-0.4866049417245081,-0.115762854684053,0.5783378566494175,0.0771480175254802,0.0117565608241274,0.0207799981650982,-0.013601645013056,0.0474930404555554,0.0138020121341825,-0.0542283890429657,-0.0315961795031907,0.0103460322041017,-0.0379423321460083
2vars_inflation_monetary_policy,3,1,0.3372578344489559,0.2895442745956892,-0.0024065467926522,-0.0233404047127018,-0.343268519517877,-0.0940865284916708,0.4223289700261684,0.0797793292681252,0.0045906582471416,0.0109874413913757,-0.0288550754078851,0.0239352434989122,0.0128636277708371,-0.0279764991892221,-0.0430390496712185,0.0099477341684237,-0.03318137229246
2vars_inflation_monetary_policy,3,2,0.3462085608292473,0.3894957379085019,0.0086523047064647,-0.0266450595767297,-0.4570056473469335,-0.0955000862093915,0.5201018462243238,0.0771937802861702,0.0054783455144901,0.0270569346164901,-0.024094644454484,0.0261084225303197,0.0147290447688256,-0.0201974515804889,-0.0284322268963586,0.0152158521611086,-0.0384893838448348
2vars_inflation_monetary_policy,4,0,0.2451075489289538,0.2915071585227748,0.0013675648807219,-0.0264109872707857,-0.3892840152614175,-0.0969918668420255,0.4719945846201368,0.0737923323522634,0.0015692086267335,0.0208745942340415,-0.0207527100606448,0.0302398274431053,0.0128832563830925,-0.0346680095345764,-0.0429017625101023,0.0087315040401776,-0.0331872860155372
2vars_inflation_monetary_policy,4,1,0.2598249773710829,0.3979290256612321,0.0090696936960523,-0.0289998779560811,-0.4704885544064391,-0.0834071660733732,0.5263427563228821,0.0726866353176321,0.0062590043555418,0.0276662352466816,-0.0260343147465761,0.0297101126834989,0.0143073463753873,-0.0262166745661598,-0.0266481352649983,0.0149573604700012,-0.038568720892673
2vars_inflation_monetary_policy,4,2,0.2336373170736456,0.3304620634684744,0.0006198550033091,-0.0190033588483793,-0.3909400251586875,-0.1025598118391994,0.4686676333810161,0.0843212420066088,0.0058047177890673,0.013323975551524,-0.0280367347488818,0.0242546296562533,0.0140483089070356,-0.0253295619122233,-0.0335192620513388,0.0138867505412466,-0.0365774513046231
2vars_inflation_monetary_policy,4,3,0.2614301566263177,0.3663764496258537,0.0099155532504084,-0.0257568421975817,-0.481661276580443,-0.1161332903513212,0.5727807421632142,0.0766887252821763,0.0110752585763972,0.0214945607396326,-0.0131798409482466,0.046710534506167,0.0138775804661512,-0.0528015417531025,-0.0312298892426738,0.0104579190268484,-0.0379675555446835
2vars_inflation_monetary_policy,5,0,0.1492168319241917,0.3438480856037468,0.0046005971156499,-0.0244078460376457,-0.4352726405516586,-0.1031938448470984,0.512339328855122,0.078751166369553,0.0061976861583442,0.0200416381527134,-0.0216038776508451,0.0316573203502173,0.0135496916463869,-0.0328944498276609,-0.033379125885203,0.0125035408106396,-0.0363107930411775
2vars_inflation_monetary_policy,5,1,0.2204510527285719,0.3990558906406533,0.009231391590181,-0.0292120223408069,-0.4899786833747487,-0.0820892511082938,0.5468654758662937,0.0728787214776793,0.006655928542934,0.0276961296289469,-0.0262477571793138,0.0319110531269793,0.0142602207845147,-0.0300690590473832,-0.0271649372140995,0.0145120170282695,-0.0386792280773441
2vars_inflation_monetary_policy,5,2,0.1880994886064189,0.3375527284054266,0.0005371221530363,-0.0191844898794438,-0.4093305049371785,-0.1086954789197911,0.4919087493921152,0.084356108403346,0.0077453026344417,0.0122425121222553,-0.0230987347201404,0.0294615113807091,0.0136938460729071,-0.0308567012624295,-0.035975665156543,0.0128323270619387,-0.0359435339789076
2vars_inflation_monetary_policy,5,3,0.2221993363337823,0.3668460694041412,0.0100408791135737,-0.0259539711645338,-0.4829031704188313,-0.1153963905632961,0.5740678431979237,0.0765628975030565,0.0110610003718568,0.0217417794584017,-0.0134870389699748,0.0469127392392523,0.0138145258534392,-0.0534045545278224,-0.0312259144866408,0.0104138218155954,-0.0379467848239642
2vars_inflation_monetary_policy,5,4,0.220033290407035,0.2876976163800578,0.0004994822765467,-0.0253510341861837,-0.320647490805086,-0.097132877509978,0.398932792546428,0.0767908287188071,0.0012782756340242,0.0179607401180675,-0.0258455340964662,0.0213693671919707,0.0133111421409678,-0.0222055375526509,-0.0417487014353397,0.0101585090893269,-0.0334183285740583
2vars_inflation_monetary_policy,6,0,0.1844845375446033,0.2897957991385539,-0.0009633637379533,-0.0248989357864395,-0.3435209618819905,-0.0846312997391982,0.4194405005411215,0.0742891335647625,-0.0005871563183005,0.0194317673938565,-0.0299104609719182,0.0216915509143984,0.0122038629837924,-0.0275585896333145,-0.0403504993965076,0.0108810613008077,-0.0332847313940247
2vars_inflation_monetary_policy,6,1,0.1426564083602825,0.339393577710388,0.0025763991223884,-0.0225537052912392,-0.4342819749434585,-0.1092889437346223,0.513309185048393,0.0835047475442476,0.0093703979482308,0.0128514241357641,-0.0222703009617964,0.0314439497136083,0.0135518276996298,-0.0325786667034624,-0.0345126116135704,0.0120820637742737,-0.0358178270942838
2vars_inflation_monetary_policy,6,2,0.1311846062988538,0.3441935723261061,0.0042876620543093,-0.0240931191327124,-0.4407306293219176,-0.1037931973910455,0.5182682906232629,0.0794222520999042,0.0069071359884499,0.0188363820414636,-0.0217505150886257,0.0320881710962744,0.0134987956936989,-0.0337623336604016,-0.0333941701338536,0.0124726415643371,-0.0362539332579496
2vars_inflation_monetary_policy,6,3,0.1448261561587438,0.4281049933218055,0.0036933866472952,-0.0234133274451258,-0.5184834433174751,-0.0955378214273993,0.5804690446782658,0.0830425768270621,0.0076839798771686,0.0193514393016382,-0.0303202321560763,0.0261939250698415,0.0129984475925874,-0.0283884606773016,-0.0207452724362713,0.0178231316046281,-0.0374255144862431
2vars_inflation_monetary_policy,6,4,0.20360826609443,0.3352820405852792,0.0075230208574877,-0.0259911659964483,-0.4048670359779627,-0.1052628911396373,0.4799564807004915,0.0770300037557661,0.0077956981150576,0.0213986895631892,-0.0184688774371566,0.0315139753909861,0.0159162156017103,-0.0269018297795159,-0.0354850917386838,0.0120554719187277,-0.037767819500116
2vars_inflation_monetary_policy,6,5,0.1932400255430864,0.3566137785671051,0.009942009938061,-0.0257213322130847,-0.4610102720370845,-0.120249567890292,0.554227992929589,0.0777789904567446,0.0107877332789641,0.0209001372683163,-0.0116818132613145,0.0454742832302796,0.0139074978281993,-0.0484153087907798,-0.0353870939064042,0.0094761340804068,-0.0377439884184555
2vars_market_volatility_monetary_policy,2,0,0.4718400813899806,0.4069247075862978,0.0118161716640625,-0.0271504388241853,-0.5750049573653853,-0.1119288867816693,0.6486583506763244,0.0812499443598057,0.011781354744937,0.0234964608308138,-0.0197706548415191,0.0411204870422649,0.0129933801953157,-0.0431410585448027,-0.0215678204130615,0.0144077327194993,-0.0381610430081957
2vars_market_volatility_monetary_policy,2,1,0.5281599186100194,0.2962201343485662,-0.0016563367944452,-0.024321542953617,-0.3007871821153349,-0.0841843629177059,0.368087520928382,0.0761263658076301,0.0004367522269994,0.017767033931335,-0.0284824852927786,0.023248679792324,0.0156010225257601,-0.0251329688086723,-0.0382155424788281,0.0104072420240703,-0.0351019447246429
2vars_market_volatility_monetary_policy,3,0,0.317530211639067,0.3953596166444675,0.0099722128623282,-0.0297609560748212,-0.4786782604739275,-0.0823323025443536,0.5344266973728283,0.0721479185217169,0.0046547758237102,0.0304851622960564,-0.0258509521987305,0.0303071818975037,0.014247170813094,-0.0273853480736863,-0.0263809338377691,0.0145816037722288,-0.0386096155780439
2vars_market_volatility_monetary_policy,3,1,0.3162176724387766,0.3680399893908148,0.0099087874993342,-0.0258053981907415,-0.4830362120397453,-0.1155322639044514,0.5745239858077642,0.0768456044730886,0.0114325519263318,0.0212038685352338,-0.0136304999743746,0.0471741793930698,0.0138105494799685,-0.0538995328427327,-0.0312908302414319,0.0104220447419732,-0.0379554174626292
2vars_market_volatility_monetary_policy,3,2,0.3662521159221563,0.2889549764205895,-0.0020857197124923,-0.0210470284490683,-0.3410810668445838,-0.1006397713806429,0.4223494142471745,0.0838142402410536,0.0062738643850373,0.0098135061797101,-0.0290446006719475,0.0236335792085783,0.0134541793381615,-0.0268954696790579,-0.0404693327146086,0.0107742322140526,-0.0332324080219505
2vars_market_volatility_monetary_policy,4,0,0.2398167841870098,0.3091576085344503,-0.0009685050713431,-0.0270629135801645,-0.2767310128894464,-0.118829398583067,0.3622533537097913,0.0924965531326632,0.0076422579398919,0.012998745958209,-0.0270027419020568,0.023985571505458,0.0150120161523622,-0.0210320831593433,-0.0473562425684342,0.0112574068820227,-0.0360466901186641
2vars_market_volatility_monetary_policy,4,1,0.2611112760221914,0.3679884508013538,0.009947421882046,-0.0258769213230836,-0.4839079540091804,-0.1155014486074405,0.5753652703808141,0.0767571400265868,0.0113990470009333,0.0212865294525778,-0.0135918450495067,0.0471323852102619,0.013807626207046,-0.0538652461615517,-0.0312434975501101,0.0104182780512418,-0.0379536648895988
2vars_market_volatility_monetary_policy,4,2,0.2397630283838498,0.329667223833933,0.0030403271460038,-0.0196681877755152,-0.454413414587081,-0.0840641621808863,0.5312405540834159,0.0681581067724052,0.0011252539326565,0.020917334908818,-0.0233721400460822,0.0300749272555264,0.0124701766144826,-0.0368051806809175,-0.0314161151578142,0.0120766738718844,-0.034788640585976
2vars_market_volatility_monetary_policy,4,3,0.2593089114069489,0.3970385807018025,0.0089157878044392,-0.0295305932621308,-0.4840834283145693,-0.0801994473203559,0.5369997532281349,0.0716989357361103,0.005348950381638,0.028399386928553,-0.0264967741368346,0.0292264842687159,0.0142023950925275,-0.0258089500506432,-0.0260046276839206,0.0148721037664634,-0.0385612627117905
2vars_market_volatility_monetary_policy,5,0,0.1491357326542479,0.3447559226814404,0.004477390802787,-0.0242932755150947,-0.4363237017460005,-0.1035593542288699,0.5139796446455146,0.0790993093542064,0.0066123301456563,0.0194723324495155,-0.0215966243434267,0.032090965706944,0.0135461780092873,-0.0334564930298611,-0.0338053024677117,0.0124235016872391,-0.0363152433273977
2vars_market_volatility_monetary_policy,5,1,0.2041775029059638,0.3061940667189389,-0.0004408048992365,-0.0274110012799068,-0.2986045606431949,-0.1189226677083789,0.3848627550825688,0.0925750358206356,0.0082324231863955,0.0129384657407234,-0.0265505856858947,0.0258427868425686,0.0149215474810987,-0.0238405227333041,-0.0473748780026184,0.010794506900457,-0.0359776567898066
2vars_market_volatility_monetary_policy,5,2,0.2221217149354089,0.3680695672417505,0.0099211662638317,-0.0258041523238559,-0.4839641981640166,-0.1157073427824668,0.575484812695614,0.0769043779984328,0.0115074925337359,0.0211263337579304,-0.0135882975785201,0.0471842058007467,0.0138092535896731,-0.0539050288271341,-0.0312421636404592,0.0104172742959706,-0.0379504339188083
2vars_market_volatility_monetary_policy,5,3,0.2032096553956654,0.3296957711805843,0.0030154324086826,-0.0195185171046646,-0.457345025149372,-0.0846063063891835,0.5344668033919314,0.0686701518385327,0.0014390714294614,0.0205693843890837,-0.0233903277396025,0.030383207753773,0.0124661771223731,-0.0372229402328819,-0.0314453033365029,0.0120440623859079,-0.0347839818191607
2vars_market_volatility_monetary_policy,5,4,0.2213553941087137,0.3967226542258882,0.0080864913207109,-0.0289388431529059,-0.456761623941023,-0.0793754903742006,0.50894218117257,0.0706162811486535,0.0045811476515277,0.0278849228859295,-0.0266906009603401,0.0268614346845994,0.0141506929238844,-0.0222742273122317,-0.026409682823342,0.0152891476416735,-0.0384259990563793
2vars_market_volatility_monetary_policy,6,0,0.1930352183923269,0.3966890612934717,0.0075418650732495,-0.0285273421661557,-0.4355548155674709,-0.0793463900669413,0.487435635670066,0.0699632910113921,0.004186317429642,0.0273936009003269,-0.0266423676896341,0.0251970604385721,0.0141679818485677,-0.0195483558176891,-0.0268724806781641,0.0155658249972587,-0.0383540248571037
2vars_market_volatility_monetary_policy,6,1,0.1699034022990725,0.3090350054604937,0.0010558298988476,-0.0277460690987754,-0.3684304502044471,-0.1213788717899431,0.4605234721753424,0.0927100549830719,0.0101784327706658,0.014211435598608,-0.0233652262574039,0.0337756362381602,0.0145772373650065,-0.0357181646473195,-0.0477011674867321,0.0095387917360294,-0.0358655112174979
2vars_market_volatility_monetary_policy,6,2,0.1372568506922867,0.335854429542038,0.0025475386597936,-0.0231838293083998,-0.3914617761324918,-0.1042662383739345,0.463331102235825,0.0798823148943498,0.0055959957888692,0.016321369436206,-0.0230827309355227,0.0255608909979524,0.0139057025114198,-0.0226159486854139,-0.0329853741618028,0.0135343819837298,-0.0364118040766936
2vars_market_volatility_monetary_policy,6,3,0.1766081958109875,0.3296038158020095,0.0030440273912094,-0.0194818179031688,-0.4601080165424349,-0.0850081268602446,0.5374320449051557,0.0688804509683546,0.0016106047900288,0.020420045975204,-0.0232539872555639,0.0307015353130478,0.0124832429658671,-0.0375608710680693,-0.0315041634068381,0.0119958334755583,-0.0348019379282885
2vars_market_volatility_monetary_policy,6,4,0.1298352057722564,0.3447778875334188,0.0044925131238654,-0.024264154044114,-0.4384911564693187,-0.1038765348872926,0.5162201841043862,0.079302061712211,0.0067645815968116,0.0193027530104347,-0.0215321257280612,0.0322864791668244,0.0135648190480784,-0.0336418678053571,-0.0338137818199471,0.0123927450965167,-0.0363316293115571
2vars_market_volatility_monetary_policy,6,5,0.1933611270330699,0.3681060214681763,0.0099348572248516,-0.0257745290470827,-0.4854625386665874,-0.1159701844450295,0.5769831381470828,0.0770438890049625,0.0116282703465523,0.020984635020043,-0.0135324066400149,0.0472912076969523,0.0138205474884561,-0.0539753806658733,-0.0311955999376655,0.0104061839902412,-0.0379571530151521
all_4vars,2,0,0.4045470287354903,0.393234452097067,0.010016469624041,-0.0252878034723376,-0.5013765358320857,-0.1165548740571242,0.5846583241762792,0.0787255311041508,0.012797607736625,0.019663621970076,-0.0147955577067996,0.0442946691656817,0.0143747996232388,-0.046964484604472,-0.0270596544887943,0.0121300726352236,-0.0385751806971998
all_4vars,2,1,0.5954529712645098,0.3131732727264876,0.0011550347669216,-0.0248298075127198,-0.3860785008601907,-0.0894288361636109,0.4561459976511657,0.0805681072424015,0.0036439351422875,0.0178886121258743,-0.029302458397561,0.0242765496931232,0.0137444675888933,-0.0250174376360215,-0.0397173706036291,0.0110327651306493,-0.0350266569809583
all_4vars,3,0,0.3669110201081538,0.3271024421111993,0.0031937730452024,-0.0178139502757509,-0.453351191623337,-0.0896914372812496,0.5322261258910768,0.0694535512423832,0.0004102723737264,0.0218806769881912,-0.0213911833445916,0.0264572024072682,0.0123799158447084,-0.0300953459801667,-0.0331820936541242,0.0132187186163219,-0.0349967370582567
all_4vars,3,1,0.3150375469147606,0.3497447809623355,0.0014430099511622,-0.0316816681752486,-0.3462660895143235,-0.1068993501024071,0.4063607380521651,0.0894798543028442,0.0094315359304657,0.0138480376410952,-0.0265690116213813,0.0261099974221723,0.0158396016645112,-0.0166234061436645,-0.0407414450187597,0.0116189019586741,-0.0379303516311614
all_4vars,3,2,0.3180514329770855,0.3758840266478829,0.0100070053682555,-0.0258298726014522,-0.4865697108855664,-0.115281894509261,0.5775167212526696,0.0769786022403437,0.0118658885510755,0.0209195198131569,-0.0137258069391107,0.0475588904336343,0.0138894672411399,-0.0542516637434089,-0.0310542016609231,0.0104021364102825,-0.037924916816926
all_4vars,4,0,0.197438716676278,0.4039790894101112,0.0068787391690821,-0.0310273296289946,-0.3983346296399946,-0.0943053191888187,0.4580131851420395,0.0685274794577103,-0.0027563193112639,0.0312045712411232,-0.0206903461327247,0.0198120484020952,0.0147154479774923,-0.0119569494430101,-0.0299627787490008,0.0143537162407703,-0.0391879677305159
all_4vars,4,1,0.2446099339784785,0.3473913323109737,0.0075254597572269,-0.0229629002873837,-0.4643479304708714,-0.096666635592128,0.5360921676378668,0.0843084448927666,0.0150524429311268,0.0166497767808051,-0.0274015681249421,0.0384520544652195,0.0145098470458077,-0.0398504297991273,-0.0303076440731847,0.0137701687190214,-0.0369875088604544
all_4vars,4,2,0.2972291236366364,0.2891223391864972,-0.002482470108428,-0.0213477918627013,-0.3843596758717302,-0.1032722648947817,0.4690264573735122,0.0843390002729584,0.0084352571810621,0.0071285391999385,-0.02623205411204,0.0287370958468433,0.0133090544227594,-0.0326376313365733,-0.0442128629493731,0.0094657513792106,-0.0332910450405981
all_4vars,4,3,0.260722225708607,0.3681446821273175,0.0099768464245591,-0.0258304165294779,-0.4848781386992447,-0.1159447335983284,0.5763387552483499,0.0770680435996322,0.0119871524450928,0.0207068187038382,-0.0135337492158131,0.0475363922540114,0.0138259094817019,-0.0543254455285047,-0.0310777244468632,0.0103735188663953,-0.0379414773718451
all_4vars,5,0,0.2087834945652726,0.3482186112521722,0.0076437333678336,-0.0232556164075164,-0.4649544749345572,-0.0967605847912146,0.5367441849053786,0.0848977162929587,0.0166401006896903,0.0154371299272422,-0.027437593313638,0.0399875149189059,0.0147306599508776,-0.0416145667631696,-0.0305924511680844,0.0135859190279833,-0.0370729403874176
all_4vars,5,1,0.2178641370182833,0.3582097080924429,0.0098615533117741,-0.0252893930641547,-0.4356557889770792,-0.1155621237473218,0.5188776521073954,0.078397329979186,0.0104221346837974,0.0200802317515241,-0.015130153012698,0.0406148238736898,0.0148304181576995,-0.0399649670232152,-0.0318710229760574,0.0101840548496072,-0.037401796432555
all_4vars,5,2,0.1702295393270421,0.3976619791835699,0.007443018506699,-0.0316319004968426,-0.4197078314063062,-0.107007753746788,0.495706564226312,0.068444756351785,-0.0031807247755152,0.0329730570309158,-0.0128920525279465,0.0264424066398415,0.014474608399668,-0.019554215326718,-0.0390269224717989,0.0125362542918679,-0.0398100874152399
all_4vars,5,3,0.2533281975641453,0.2891732254776284,-0.0025376731709474,-0.0213691427640024,-0.3841847117418615,-0.1030420710064306,0.4690790460505474,0.0841728575388658,0.0080788901080308,0.0073979557958886,-0.0261528986033961,0.0287534512656062,0.0134123958628299,-0.0326712050182592,-0.0446184530223004,0.009396223289419,-0.0333594486249275
all_4vars,5,4,0.1497946315252565,0.3670855615248178,0.0040480702593286,-0.0235868758410781,-0.4772490787887548,-0.0997358085045101,0.5516815176905455,0.0783505458494309,0.0087447622489162,0.0178690052685076,-0.0242193481511748,0.0330485645535232,0.0133710544663851,-0.0404454420315457,-0.0243519034617597,0.014789262311707,-0.0364368259763806
all_4vars,6,0,0.1919177908355518,0.3905619373587121,0.0076186770927916,-0.0287443750984083,-0.4265566342033742,-0.079315962994637,0.4790737177729149,0.0691461962284522,0.00354813267401,0.0282837026321074,-0.0262055126596419,0.0244214471828695,0.0140052341079728,-0.0184216978985965,-0.0274968141271517,0.0156102153119366,-0.0383930719537812
all_4vars,6,1,0.1933397407118295,0.3623985960790935,0.010301962749656,-0.0265545730295797,-0.4464284151118673,-0.120739272170511,0.5404171264919577,0.0772607308736118,0.0100257874901015,0.0220752906953655,-0.0104674053748419,0.0457896032410361,0.0142338678453059,-0.0467144201529,-0.0387815126906833,0.0087231472540588,-0.0378606500688781
all_4vars,6,2,0.1297562195699542,0.3447454622786482,0.0044954054512408,-0.0242880906217039,-0.4400261304687146,-0.1035554672073171,0.5176356974348201,0.0792123160139799,0.0067241032065161,0.0193716407833702,-0.0216179875703681,0.0323067917376715,0.0135306905652607,-0.033801806456083,-0.0337116836018357,0.0123939648135396,-0.0363130401149264
all_4vars,6,3,0.1777473121941343,0.3052953388636195,-0.0001732777598017,-0.0274108112551609,-0.3189273654757272,-0.119649820790946,0.4058387133570588,0.0933338194958311,0.0088384351782624,0.0125415641989787,-0.0263476255481654,0.027266279933935,0.0148075485776213,-0.0260517513752039,-0.0472355130239944,0.0105085342086143,-0.0359326914059204
all_4vars,6,4,0.1303815704520388,0.3671734736776655,0.0039955696227597,-0.0234948897830285,-0.4769608755341777,-0.0997236480609923,0.5512083742637377,0.0781281064841459,0.0084685660405597,0.018025465605418,-0.0241317520380818,0.0326454381557082,0.0132520226555696,-0.0399640889540046,-0.0241060458655865,0.0148556067425659,-0.0363803654656393
all_4vars,6,5,0.1768573662364911,0.3288516104235423,0.0031806600906571,-0.0195419258289613,-0.4606284580348182,-0.0849230343982008,0.538213290873282,0.0686950847126351,0.0014634509669132,0.0208146126882962,-0.0231165982484825,0.0308781798346534,0.0124390531141915,-0.0378970516733786,-0.0315025328764812,0.011955071869898,-0.0347636880919899
