regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
2,nat_fin_condition_indx,3,-0.0013505381145478856,0.004763389974261308,-1.0230104694919362e-05,-0.6514255916692456,0.5151341014245014,0.0020732039573195136,415,Regime 2
2,nat_fin_condition_indx,6,0.00021857394451195366,0.004286509918473598,-0.0012365623263139724,0.10498051096362035,0.9164426111477788,0.0020820430621422453,412,Regime 2
2,nat_fin_condition_indx,12,-0.0005615299422630465,0.00427914985531908,-0.001626231067569428,-0.26849044327109534,0.7884588746451446,0.002091433629524268,406,Regime 2
2,10y_2y_spread,1,0.0016070289282317208,0.005446849951824023,-0.0020636547692300944,0.7779508465844036,0.43704127362491674,0.002065720392602422,417,Regime 2
2,10y_2y_spread,3,-0.0016302034225513426,0.004823305084053582,-0.00031563906635634353,-0.7862007676483815,0.4322007266845347,0.002073520517446799,415,Regime 2
2,10y_2y_spread,6,-8.773054823132709e-05,0.004291250872280228,-0.0010844266988263573,-0.042139961375128994,0.9664076374973951,0.0020818848752696215,412,Regime 2
2,10y_2y_spread,12,0.0013958199043587402,0.00422076965782644,-0.00023308324049087226,0.6678632358008578,0.5046022375024721,0.0020899786506214323,406,Regime 2
2,fedfunds,1,-0.0025637427264581093,0.005371345024519229,-0.0015132630835894556,-1.2414299167403406,0.21514818192539154,0.0020651530077427202,417,Regime 2
2,fedfunds,3,-0.0025674091184484213,0.004614348828608495,-0.0007220861399355183,-1.237936959109045,0.21644270042189673,0.0020739417298730706,415,Regime 2
2,fedfunds,6,-0.0026456430948177175,0.00414598824241807,0.00044836996524300066,-1.2717662129984633,0.20417710238191344,0.002080290440001581,412,Regime 2
2,fedfunds,12,-0.00236233400767866,0.004150771334944831,0.004580800212289016,-1.133044724715518,0.257867432518915,0.0020849433002495016,406,Regime 2
2,fed_reserve_discount_rate,1,-0.003400448652746029,0.005719847607552125,0.0013655403650526532,-1.564235434399928,0.11862647644575475,0.0021738726651787613,368,Regime 2
2,fed_reserve_discount_rate,3,-0.0032601056672140736,0.004638439432325948,0.003283052310048107,-1.4995020364275404,0.13460549748501904,0.0021741255350216458,368,Regime 2
2,fed_reserve_discount_rate,6,-0.004323078579896825,0.004286968007085891,0.005045987018363229,-1.9896351017715315,0.04737494470516457,0.002172799713901128,368,Regime 2
2,fed_reserve_discount_rate,12,-0.003421064558788149,0.0037954626590627405,0.009484712807312223,-1.5519199286860472,0.12154562784802869,0.002204407905042264,368,Regime 2
2,10y_treasury_const_maturity_rate,1,-0.00287779120862694,0.005407947310941045,0.0024523211680163026,-1.3962673049002723,0.16338039999994325,0.0020610603704084335,417,Regime 2
2,10y_treasury_const_maturity_rate,3,-0.0038602369742741695,0.0046125452098302565,-0.00019562346132251385,-1.8617942450419647,0.06334218767195754,0.0020733961255676565,415,Regime 2
2,10y_treasury_const_maturity_rate,6,-0.0017195745578496358,0.004224390757686696,-0.00023343571596634582,-0.8263213414082022,0.40910242711331435,0.002080999814090687,412,Regime 2
2,10y_treasury_const_maturity_rate,12,-0.0007388967052627199,0.004248524990527789,0.00013002211722268342,-0.3536068940155428,0.7238179602380561,0.0020895992633849546,406,Regime 2
2,m2_real_money_supply,1,0.0025715909242370978,0.005580132208537921,0.0024662846368491698,1.2477115952789506,0.21284026533360123,0.0020610459452067268,417,Regime 2
2,m2_real_money_supply,3,0.004108755943883405,0.004851177383614635,-0.0006905058818149623,1.9811650044007858,0.048235600443377935,0.002073909005436991,415,Regime 2
