regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
1,PCE_price_index,1,0.006008470118527188,0.0070774016893683095,0.02160340491526358,1.3039141525488878,0.19625077090745702,0.0046080258480068245,77,Overheating
1,PCE_price_index,3,-0.0005002264699643642,0.010877012679028847,0.00018479725896614063,-0.11852083176891554,0.9059761322234974,0.004220578462861907,76,Overheating
1,PCE_price_index,6,0.0032669940571388965,0.0038400842920310145,0.006977358360054087,0.7210772586619286,0.4731969157239484,0.004530712926935615,74,Overheating
1,PCE_price_index,12,-0.0005611365572670102,0.004390230266205681,0.0001417159894389064,-0.10171889463914044,0.919266527501649,0.005516542027493585,73,Overheating
1,PPI_inflation,1,0.005072711295157076,0.007077401689368312,0.015398367706027982,1.0973683493048352,0.27599117964744746,0.004622614911730008,77,Overheating
1,PPI_inflation,3,-0.0019533447908689095,0.010877012679028847,0.0028178638421306745,-0.4634251011754235,0.6444198621729686,0.004215017239926105,76,Overheating
1,PPI_inflation,6,0.0013690679115955398,0.0038400842920310184,0.0012253053315233187,0.3013035553169789,0.7640515015739093,0.00454381598702095,74,Overheating
1,PPI_inflation,12,9.790839403805747e-05,0.004390230266205681,4.314411657935224e-06,0.01774692677154077,0.9858905220312744,0.005516921058978211,73,Overheating
1,nat_fin_condition_indx,1,0.004072748945743363,0.006769719913326248,0.010010569168897754,0.8880990544945528,0.3772895944422865,0.0045859174437037345,78,Overheating
1,nat_fin_condition_indx,3,0.000706469360891301,0.010877012679028847,0.0003685944995234225,0.16740224393931036,0.8675101918244414,0.004220190508004319,76,Overheating
1,nat_fin_condition_indx,6,-0.0014982126821991592,0.003840084292031019,0.001467375549188854,-0.3297656151324797,0.7425345667501069,0.004543265317693201,74,Overheating
1,nat_fin_condition_indx,12,0.00015022965643847401,0.004390230266205681,1.01576460345143e-05,0.027230785749843917,0.9783520561128674,0.00551690494055373,73,Overheating
1,10y_2y_spread,1,0.005958047258715226,0.0067697199133262475,0.02142354708102734,1.3067593308208503,0.19523488458140137,0.0045594067080222305,78,Overheating
1,10y_2y_spread,3,-0.0031171871807883283,0.010877012679028847,0.007176091210506996,-0.7411645821656615,0.4609392366923799,0.00420579619668279,76,Overheating
1,10y_2y_spread,6,-0.00882928638123503,0.00384008429203102,0.050961892483563975,-1.993410804332963,0.05000590423226492,0.004429235741094267,74,Overheating
1,10y_2y_spread,12,0.00015747504231622539,0.004390230266205681,1.1161053609098914e-05,0.028544106345814033,0.9773082727399063,0.005516902172672817,73,Overheating
1,fedfunds,1,-0.009102666948279348,0.006769719913326245,0.050005848029321176,-2.0262696232868134,0.04624633119302057,0.004492327597308549,78,Overheating
1,fedfunds,3,0.0016856637827358774,0.010877012679028847,0.0020984764452933735,0.39977442074517133,0.690474272423955,0.004216537365231709,76,Overheating
1,fedfunds,6,0.001963991978322382,0.0038400842920310193,0.0025215858539352487,0.43251481349942683,0.6666600246360694,0.0045408663865913685,74,Overheating
1,fedfunds,12,0.0007614622054069873,0.004390230266205681,0.00026096269657172044,0.13804075325430143,0.8905989605716897,0.005516213056329868,73,Overheating
1,fed_reserve_discount_rate,1,-0.011648419399493551,0.007134812452371125,0.08795090376405013,-2.42535861149656,0.01837199143642776,0.0048027616799752055,61,Overheating
1,fed_reserve_discount_rate,3,-0.0003040938735569538,0.012756078841294843,7.599866805063638e-05,-0.06809016890508063,0.9459440912090906,0.004466046691422783,61,Overheating
1,fed_reserve_discount_rate,6,-0.0013087657336045518,0.004544064716897931,0.0010774072319079675,-0.2565009292496494,0.7984563756867025,0.005102382035936974,61,Overheating
