date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2008-03-01,-0.13807551078513192,0.18151773633409993,0.078092046368059,0.14257881409900777,0.21640171478852732,0.1602354879257387
2008-04-01,-0.06255537100070208,0.14596646041330172,0.11897111486363476,0.15935784556047952,0.24219316419907866,0.1671064599947848
2008-05-01,-0.08511960681338238,0.242036643552389,0.12571429522931088,0.16512810670296318,0.2642910158009242,0.17895553547849496
2008-06-01,-0.012702841534044218,0.3138297469009953,0.1870810539737915,0.15882771537561569,0.269200184370999,0.1858441677119464
2008-07-01,-0.0731266940364439,0.20288086642490433,0.15195004250047006,0.1645640683802569,0.23155886804185055,0.18009279072701795
2008-08-01,-0.001017846924484811,0.08134820582779173,0.1283641755632683,0.19474549265340452,0.2067602045229361,0.17794154052586186
2008-09-01,-0.8962392365401527,0.2670521287290268,-0.523116713288107,0.19505452975301513,-0.08856521426307487,0.18018543872875903
2008-10-01,-1.2257269103382762,-0.20115060293127324,-0.23044129088423349,0.11552158773033294,-0.05442801883106396,0.1007237508504708
2008-11-01,-0.038040472564601746,-0.42093407613872735,-0.08390294421997213,0.021478635174951854,-0.14770480475318226,0.0355272245997201
2008-12-01,-0.8807841392729295,-0.4232476938992635,-1.2509653034760269,-0.3201589495915763,-1.1790928798507618,-0.2764899569523997
2009-01-01,-0.35211082981738007,0.07605048860034072,-0.4493424140072492,0.004928033849733726,-0.19306442925213474,0.07018310382582647
2009-02-01,-0.8839596688804966,-0.07785778067198143,-0.5763117512881831,-0.0007043976372236027,-0.36037407204378685,0.054251910188725105
2009-03-01,-1.1809731042538958,-0.14262503967997098,-0.9124008215978601,-0.057384866359677544,-0.6798559054173926,-0.004180643871026013
2009-04-01,-0.5528480436746692,0.09784262262451195,-0.506050027313582,0.049639933754341725,-0.33456055555764563,0.07664856122064044
2009-05-01,-0.474480324813498,0.08046115004247233,-0.39180139322627483,0.05757501126890509,-0.2280680824093555,0.0941826195616063
2009-06-01,-0.1640048792238465,0.3038755404062986,-0.22383653500426137,0.11174816590044931,-0.08950052395528618,0.1333478967399126
2009-07-01,-0.16956560078206626,0.029817818533710197,0.08176155358879775,0.1707014200581768,0.08924297538423029,0.15237703702899574
2009-08-01,0.40088069254672554,0.2953052326483694,0.3005558636239337,0.22779165151775105,0.24322859064005475,0.1809528888436996
2009-09-01,0.12647292167505192,0.1726217840087368,0.15675917171784115,0.19114992902818628,0.1481608976727685,0.1630630192427334
2009-10-01,0.20332297611295547,0.2921518831033455,0.0949594726044275,0.1787397168217135,0.12287850599720998,0.1621706827844949
2009-11-01,-0.02372499985253812,0.16550215141468513,0.0332412321176172,0.16265017851667912,0.07889592247783767,0.15578251160709566
2009-12-01,0.27426857295055107,0.18115354587365035,0.23825160173207727,0.18572995282267468,0.22574522717636553,0.171807249114178
2010-01-01,0.43883704662797274,0.22781643474391955,0.38288900681480526,0.21674629139592289,0.31868328311965766,0.18602301115898018
2010-02-01,0.20662184689685342,0.1268552029900804,0.23958922967499446,0.17487464096211477,0.23589800326817512,0.16652402542491032
2010-03-01,0.42165603556666,0.20385164077850526,0.36286066699743125,0.19696342818391632,0.31756953907672436,0.1785872842670697
2010-04-01,0.3608821149884507,0.1616113341786691,0.3318820997950329,0.1768163604623237,0.31052490975828284,0.17161024562820903
2010-05-01,0.3505863205614646,0.10991764830649264,0.4181767992772477,0.20458880388789172,0.3505357921818626,0.17720523387055004
2010-06-01,-0.18998010556743128,0.04191756877347322,-0.005513134935026476,0.13643476830747517,0.07347081370036268,0.13510426357726046
2010-07-01,0.09277696083094655,0.151214303906551,0.11069669492778433,0.16155664597057268,0.13982048638866879,0.14685084944737753
2010-08-01,0.45244443200294654,0.22970536497123586,0.32560815223292106,0.1789807939451224,0.2935068602219,0.16307245146860266
2010-09-01,0.15500159190538526,0.12309197963364732,0.201322100418045,0.1478614497263079,0.22567835934732194,0.14894862967507577
2010-10-01,0.20499920572230912,0.22874419356532374,0.14758061883167228,0.1338204571398213,0.20182077594053394,0.1467763272340007
2010-11-01,0.0600395937729058,0.12398792819886349,0.13968176112403757,0.1310870107563054,0.1954860461743651,0.14627862378870654
2010-12-01,0.3223381434617625,0.1703459692266495,0.33103567211360757,0.1822212760128381,0.29915276396869733,0.16651800399145072
2011-01-01,0.4290157497582953,0.2704682348633539,0.27889158664114155,0.1561786994477471,0.2871186235581255,0.1614717704990586
